Exchange;Time;Side;Price;Size;Instrument
Deribit;1596790654;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790658;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790659;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790663;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790663;Sell;Market;450;BTC-PERPETUAL
Deribit;1596790672;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790672;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596790673;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790674;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790676;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790677;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790678;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790681;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790683;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790683;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790686;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790688;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790690;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790691;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790692;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790695;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790696;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790700;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790707;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790708;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790709;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790710;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790741;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790741;Buy;Market;-2400;BTC-PERPETUAL
Deribit;1596790754;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790754;Buy;Market;-2250;BTC-PERPETUAL
Deribit;1596790760;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790760;Buy;Market;-2100;BTC-PERPETUAL
Deribit;1596790761;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790761;Buy;Market;-2100;BTC-PERPETUAL
Deribit;1596790765;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790765;Buy;Market;-1800;BTC-PERPETUAL
Deribit;1596790769;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790769;Buy;Market;-1800;BTC-PERPETUAL
Deribit;1596790773;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790773;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596790777;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790777;Buy;Market;-1350;BTC-PERPETUAL
Deribit;1596790802;Buy;Market;-1200;BTC-PERPETUAL
Deribit;1596790802;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790806;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790806;Buy;Market;-1050;BTC-PERPETUAL
Deribit;1596790807;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790807;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596790809;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790809;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596790810;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790810;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596790812;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790812;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596790813;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790813;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596790814;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790814;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596790819;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790820;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790823;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790824;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790825;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790827;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790827;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790828;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790830;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790833;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790833;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596790835;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790836;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790837;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790839;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790840;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790841;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790842;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790843;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790845;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790866;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790866;Sell;Market;750;BTC-PERPETUAL
Deribit;1596790867;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790867;Sell;Market;750;BTC-PERPETUAL
Deribit;1596790868;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790868;Sell;Market;750;BTC-PERPETUAL
Deribit;1596790869;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790869;Sell;Market;750;BTC-PERPETUAL
Deribit;1596790909;Sell;Market;150;BTC-PERPETUAL
Deribit;1596790919;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790921;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790922;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790926;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790927;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790934;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790935;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790937;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790938;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790939;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790940;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790941;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790942;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790943;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790944;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790945;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790946;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790947;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790949;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790950;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790950;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790950;Buy;Market;-3000;BTC-PERPETUAL
Deribit;1596790953;Sell;Market;-3000;BTC-PERPETUAL
Deribit;1596790953;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790953;Buy;Market;-3000;BTC-PERPETUAL
Deribit;1596790956;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790956;Buy;Market;-2700;BTC-PERPETUAL
Deribit;1596790957;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790957;Buy;Market;-2550;BTC-PERPETUAL
Deribit;1596790958;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790960;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790960;Buy;Market;-2250;BTC-PERPETUAL
Deribit;1596790961;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790961;Buy;Market;-2100;BTC-PERPETUAL
Deribit;1596790962;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790962;Buy;Market;-2100;BTC-PERPETUAL
Deribit;1596790963;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790964;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790967;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790967;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596790967;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790967;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596790968;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790968;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596790969;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790969;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596790971;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790971;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596790972;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790972;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596790973;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790973;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596790974;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790974;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596790975;Buy;Market;150;BTC-PERPETUAL
Deribit;1596790975;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596791195;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791196;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791199;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791200;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791201;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791203;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791204;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791226;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791227;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791227;Sell;Market;750;BTC-PERPETUAL
Deribit;1596791228;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791228;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596791229;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791244;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791244;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791245;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791245;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791248;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791248;Buy;Market;-450;BTC-PERPETUAL
Deribit;1596791252;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791252;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596791253;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791254;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791255;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791270;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791270;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596791271;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791271;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596791274;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791281;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791281;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791285;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791285;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791286;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791286;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791287;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791287;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791288;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791288;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791298;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791298;Buy;Market;-1350;BTC-PERPETUAL
Deribit;1596791300;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791300;Buy;Market;-1200;BTC-PERPETUAL
Deribit;1596791302;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791302;Buy;Market;-1050;BTC-PERPETUAL
Deribit;1596791303;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791303;Buy;Market;-1050;BTC-PERPETUAL
Deribit;1596791306;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791306;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596791307;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791307;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596791308;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791308;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791309;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791309;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791310;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791310;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791311;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791311;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791313;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791313;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791314;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791314;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791315;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791315;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791317;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791317;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791318;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791318;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791404;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791406;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791409;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791410;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791411;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791411;Sell;Market;450;BTC-PERPETUAL
Deribit;1596791413;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791413;Sell;Market;450;BTC-PERPETUAL
Deribit;1596791414;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791414;Sell;Market;450;BTC-PERPETUAL
Deribit;1596791430;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791430;Buy;Market;-1200;BTC-PERPETUAL
Deribit;1596791432;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791432;Buy;Market;-1200;BTC-PERPETUAL
Deribit;1596791433;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791433;Buy;Market;-1200;BTC-PERPETUAL
Deribit;1596791436;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791436;Buy;Market;-1200;BTC-PERPETUAL
Deribit;1596791468;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791468;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791469;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791469;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596791472;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791472;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596791473;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791473;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596791474;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791475;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791476;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791478;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791481;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791482;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791483;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791484;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791486;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791487;Sell;Market;150;BTC-PERPETUAL
Deribit;1596791848;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791848;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791849;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791849;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791850;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791850;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791852;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791852;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791854;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791854;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791858;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791858;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791859;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791859;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791860;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791860;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791861;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791861;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791863;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791863;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791865;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791865;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791866;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791866;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791867;Buy;Market;150;BTC-PERPETUAL
Deribit;1596791867;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791870;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596791870;Buy;Market;150;BTC-PERPETUAL
Deribit;1596792043;Sell;Market;1200;BTC-PERPETUAL
Deribit;1596792044;Buy;Market;150;BTC-PERPETUAL
Deribit;1596792541;Sell;Market;150;BTC-PERPETUAL
Deribit;1596792541;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793654;Sell;Market;-150;BTC-PERPETUAL
Deribit;1596793655;Sell;Market;-150;BTC-PERPETUAL
Deribit;1596793656;Sell;Market;-150;BTC-PERPETUAL
Deribit;1596793658;Sell;Market;-150;BTC-PERPETUAL
Deribit;1596793659;Sell;Market;-150;BTC-PERPETUAL
Deribit;1596793660;Sell;Market;-150;BTC-PERPETUAL
Deribit;1596793661;Sell;Market;-150;BTC-PERPETUAL
Deribit;1596793668;Sell;Market;-150;BTC-PERPETUAL
Deribit;1596793686;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793686;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596793696;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793772;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793773;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793774;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793775;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793776;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793778;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793779;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793780;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793781;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793782;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793783;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793784;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793785;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793785;Sell;Market;750;BTC-PERPETUAL
Deribit;1596793853;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793853;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596793854;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793854;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596793873;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793873;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793877;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793877;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596793886;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793906;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793906;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793907;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793907;Sell;Market;150;BTC-PERPETUAL
Deribit;1596793920;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793920;Buy;Market;-450;BTC-PERPETUAL
Deribit;1596793925;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793925;Buy;Market;-450;BTC-PERPETUAL
Deribit;1596793930;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793930;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596793931;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793932;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793933;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793934;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793935;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793936;Buy;Market;150;BTC-PERPETUAL
Deribit;1596793937;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794165;Sell;Market;150;BTC-PERPETUAL
Deribit;1596794165;Sell;Market;1050;BTC-PERPETUAL
Deribit;1596794166;Sell;Market;150;BTC-PERPETUAL
Deribit;1596794166;Sell;Market;1050;BTC-PERPETUAL
Deribit;1596794198;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794198;Buy;Market;-1350;BTC-PERPETUAL
Deribit;1596794199;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794199;Buy;Market;-1350;BTC-PERPETUAL
Deribit;1596794200;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794200;Buy;Market;-1200;BTC-PERPETUAL
Deribit;1596794201;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794201;Buy;Market;-1050;BTC-PERPETUAL
Deribit;1596794203;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794203;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596794204;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794204;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596794205;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794205;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596794239;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794240;Sell;Market;150;BTC-PERPETUAL
Deribit;1596794241;Sell;Market;150;BTC-PERPETUAL
Deribit;1596794242;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794242;Buy;Market;-450;BTC-PERPETUAL
Deribit;1596794243;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794243;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596794244;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794244;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596794245;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794593;Sell;Market;150;BTC-PERPETUAL
Deribit;1596794594;Sell;Market;150;BTC-PERPETUAL
Deribit;1596794595;Buy;Market;150;BTC-PERPETUAL
Deribit;1596794597;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795221;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795221;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795568;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795569;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795570;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795573;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795574;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795575;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795583;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795584;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795587;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795588;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795669;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795676;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795676;Sell;Market;300;BTC-PERPETUAL
Deribit;1596795677;Sell;Market;300;BTC-PERPETUAL
Deribit;1596795677;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795678;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795678;Sell;Market;300;BTC-PERPETUAL
Deribit;1596795679;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795679;Sell;Market;300;BTC-PERPETUAL
Deribit;1596795703;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795703;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795705;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795705;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795707;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795708;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795709;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795763;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795767;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795768;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795772;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795777;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795780;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795785;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795786;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795787;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795788;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795789;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795790;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795791;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795792;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795794;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795795;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795796;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795797;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795798;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795799;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795800;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795801;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795802;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795803;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795804;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795805;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795807;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795808;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795811;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795813;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795814;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795815;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795816;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795817;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795818;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795819;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795820;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795821;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795822;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795823;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795824;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795825;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795826;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795827;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795828;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795830;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795831;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795832;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795833;Sell;Market;-2550;BTC-PERPETUAL
